user_id,timestamp,call_duration_mins,data_usage_mb,complaint_flag,churn_label
USER_2875,2026-03-05 12:05:25.320087,53.43,,0,1
USER_4514,2026-03-06 07:01:25.320087,108.69,4904.52,0,0
USER_1262,2026-02-17 18:10:25.320087,25.22,3933.33,0,1
USER_3983,2026-03-08 19:24:25.320087,63.56,4998.82,0,0
USER_3919,2026-03-03 12:27:25.320087,39.09,922.57,0,0
USER_4293,2026-02-27 00:23:25.320087,91.75,3809.76,0,0
USER_2863,2026-02-17 15:52:25.320087,,3061.73,0,0
USER_1001,2026-03-05 16:00:25.320087,41.46,3717.95,0,0
USER_2933,2026-02-12 16:28:25.320087,71.36,1204.42,0,0
USER_1393,2026-02-22 21:44:25.320087,13.17,4540.94,0,0
USER_1305,2026-02-15 09:10:25.320087,67.41,856.06,0,0
USER_2169,2026-02-14 03:09:25.320087,94.13,646.31,0,0
USER_1529,2026-02-27 17:08:25.320087,115.58,4475.67,0,0
USER_1527,2026-02-15 23:57:25.320087,101.5,3715.98,0,0
USER_4379,2026-03-05 05:53:25.320087,74.15,3013.0,0,0
USER_1964,2026-03-12 05:40:25.320087,65.11,3692.6,0,0
USER_1670,2026-03-02 16:56:25.320087,,57.08,0,0
USER_4411,2026-02-26 02:17:25.320087,57.61,4243.2,0,0
USER_4990,2026-02-18 08:37:25.320087,74.41,262.24,0,1
USER_3399,2026-03-06 07:54:25.320087,16.01,2582.57,0,0
USER_3857,2026-02-17 11:01:25.320087,86.94,,0,0
USER_3256,2026-03-02 02:32:25.320087,29.78,3768.68,0,0
USER_1957,2026-03-02 11:50:25.320087,14.28,1380.34,0,0
USER_3252,2026-03-09 07:42:25.320087,12.21,2231.43,0,0
USER_3672,2026-03-01 02:51:25.320087,38.7,4925.44,0,0
USER_2713,2026-03-01 07:44:25.320087,38.79,3765.49,0,0
USER_1720,2026-02-20 04:06:25.320087,68.89,571.95,0,0
USER_1635,2026-03-05 05:43:25.320087,55.24,4765.12,0,0
USER_2038,2026-02-19 19:46:25.320087,90.12,2368.03,0,0
USER_3905,2026-03-11 12:50:25.320087,2.79,4180.54,0,0
USER_4499,2026-02-12 14:01:25.320087,11.36,655.13,0,0
USER_3523,2026-03-03 06:13:25.320087,30.13,,0,0
USER_3345,2026-03-04 14:30:25.320087,5.15,1325.53,0,0
USER_1556,2026-03-11 03:52:25.320087,20.09,158.36,1,0
USER_2117,2026-02-15 23:52:25.320087,87.42,3069.55,0,0
USER_3154,2026-02-23 08:16:25.320087,95.9,,0,0
USER_4490,2026-03-05 03:31:25.320087,71.31,4733.48,0,0
USER_4349,2026-03-11 18:53:25.320087,68.73,4983.5,0,0
USER_1127,2026-02-15 08:48:25.320087,75.41,4600.72,0,0
USER_2993,2026-03-11 01:29:25.320087,96.25,1334.59,0,0
USER_3506,2026-03-08 00:47:25.320087,101.22,2171.77,0,0
USER_1037,2026-02-11 21:34:25.320087,41.01,1738.9,0,0
USER_2632,2026-02-21 21:06:25.320087,50.26,1976.84,0,0
USER_1197,2026-02-15 20:50:25.320087,97.14,,0,0
USER_4775,2026-02-17 13:45:25.320087,25.68,,0,0
USER_3404,2026-02-28 05:19:25.320087,113.15,4518.45,0,0
USER_3054,2026-03-07 16:09:25.320087,100.67,324.17,0,0
USER_4627,2026-03-10 05:59:25.320087,53.18,2060.55,0,1
USER_4403,2026-03-05 17:00:25.320087,61.89,47.92,0,0
USER_1518,2026-02-19 10:58:25.320087,52.78,1797.16,0,0
USER_3241,2026-02-19 12:39:25.320087,27.87,,1,0
USER_3363,2026-02-23 04:12:25.320087,29.18,3669.04,0,0
USER_2024,2026-03-06 10:30:25.320087,36.68,2398.4,0,0
USER_2085,2026-02-17 00:50:25.320087,49.29,1987.45,0,0
USER_3390,2026-03-09 22:06:25.320087,107.31,2821.33,0,0
USER_3648,2026-02-18 01:20:25.320087,,144.83,0,0
USER_2041,2026-02-27 04:29:25.320087,67.72,3880.5,0,0
USER_1619,2026-03-11 04:46:25.320087,11.08,1652.76,0,0
USER_4718,2026-02-15 19:11:25.320087,46.43,2524.46,0,0
USER_2394,2026-03-06 04:56:25.320087,51.61,4699.61,0,1
USER_3869,2026-02-18 14:35:25.320087,60.59,4616.42,0,0
USER_4650,2026-03-07 23:06:25.320087,,3805.11,0,0
USER_4676,2026-03-05 20:21:25.320087,79.47,2469.5,0,0
USER_4721,2026-02-22 12:50:25.320087,102.08,2871.67,0,0
USER_4772,2026-02-12 11:43:25.320087,76.01,733.61,0,0
USER_2594,2026-03-11 01:32:25.320087,46.79,4343.25,0,0
USER_2722,2026-03-06 15:50:25.320087,92.85,813.7,0,1
USER_1234,2026-02-24 08:29:25.320087,82.29,3774.25,0,0
USER_4140,2026-03-08 07:15:25.320087,83.01,4512.53,0,0
USER_1446,2026-02-15 11:18:25.320087,94.53,298.23,0,0
USER_1609,2026-02-24 04:58:25.320087,13.75,4091.63,0,1
USER_1007,2026-03-07 05:09:25.320087,43.73,2750.73,0,0
USER_1461,2026-03-09 07:04:25.320087,20.6,3125.22,0,0
USER_1999,2026-02-13 03:23:25.320087,92.82,2701.71,0,0
USER_2334,2026-03-03 15:15:25.320087,68.22,3741.67,0,0
USER_1133,2026-03-01 22:29:25.320087,118.75,4209.65,0,0
USER_3432,2026-02-23 16:12:25.320087,81.6,139.5,0,0
USER_1055,2026-03-01 00:23:25.320087,9.63,2358.41,0,1
USER_1992,2026-02-20 22:44:25.320087,34.93,176.56,0,0
USER_2383,2026-03-11 11:49:25.320087,111.09,1398.66,0,0
USER_2994,2026-02-13 14:14:25.320087,,4292.79,0,0
USER_4185,2026-02-14 05:18:25.320087,27.2,,0,0
USER_2111,2026-03-09 05:38:25.320087,59.54,2216.6,0,0
USER_3185,2026-03-08 04:03:25.320087,44.72,4260.95,0,0
USER_4179,2026-02-19 00:20:25.320087,25.55,4418.39,0,0
USER_2523,2026-03-04 04:20:25.320087,44.49,1391.78,0,0
USER_3582,2026-03-05 09:46:25.320087,,3912.59,0,0
USER_1143,2026-03-03 18:15:25.320087,80.18,711.31,0,0
USER_3916,2026-03-12 00:54:25.320087,60.56,2547.54,0,0
USER_3703,2026-02-12 00:05:25.320087,99.69,3038.18,0,0
USER_3103,2026-02-19 23:56:25.320087,113.1,2575.99,0,0
USER_1619,2026-02-24 07:48:25.320087,46.23,,0,0
USER_2886,2026-02-17 01:49:25.320087,60.39,3209.81,0,0
USER_2029,2026-03-01 06:26:25.320087,87.41,104.57,0,0
USER_3589,2026-03-07 22:07:25.320087,99.23,647.29,0,0
USER_3494,2026-03-03 06:45:25.320087,26.85,1191.75,0,0
USER_3020,2026-02-27 14:05:25.320087,79.13,3765.86,0,0
USER_2408,2026-03-07 10:42:25.320087,98.39,1027.49,0,0
USER_4378,2026-02-13 14:29:25.320087,88.95,2571.51,0,0
USER_3921,2026-03-09 08:11:25.320087,83.9,483.16,0,1
USER_4928,2026-02-10 21:43:25.320087,113.33,2296.28,0,0
USER_1638,2026-02-11 20:05:25.320087,89.6,3459.76,0,0
USER_4373,2026-03-05 05:04:25.320087,58.95,,0,0
USER_2656,2026-02-17 10:29:25.320087,104.39,483.41,0,0
USER_4476,2026-03-02 15:57:25.320087,52.72,2753.81,0,0
USER_3658,2026-02-17 07:58:25.320087,95.75,1194.19,0,0
USER_4749,2026-02-16 06:35:25.320087,75.16,1709.55,0,0
USER_1836,2026-02-25 03:02:25.320087,72.87,3913.04,0,0
USER_4902,2026-02-13 11:04:25.320087,88.78,2610.78,1,0
USER_4824,2026-02-24 18:55:25.320087,84.08,619.26,0,0
USER_2585,2026-03-05 15:23:25.320087,64.28,372.89,0,0
USER_1779,2026-03-03 23:55:25.320087,106.31,1495.63,0,0
USER_1836,2026-02-12 19:45:25.320087,86.75,4531.24,0,0
USER_3557,2026-03-06 15:31:25.320087,,4134.91,0,0
USER_4144,2026-02-20 13:05:25.320087,84.61,1043.6,0,0
USER_3859,2026-03-04 12:34:25.320087,41.59,391.6,0,0
USER_3611,2026-02-16 09:49:25.320087,119.94,3107.36,0,0
USER_1264,2026-03-12 01:27:25.320087,56.58,4537.64,0,0
USER_4298,2026-03-07 22:32:25.320087,57.25,3829.39,0,0
USER_2216,2026-03-12 07:16:25.320087,47.21,1215.39,0,0
USER_2397,2026-02-17 09:56:25.320087,38.92,3006.1,0,1
USER_4822,2026-03-02 03:37:25.320087,115.62,579.95,0,0
USER_3057,2026-03-08 23:34:25.320087,116.39,2366.26,0,0
USER_1301,2026-03-12 11:21:25.320087,113.78,3299.77,0,0
USER_4430,2026-02-15 05:51:25.320087,39.07,3015.79,0,0
USER_4811,2026-02-18 15:02:25.320087,74.49,3481.96,1,0
USER_2977,2026-03-02 04:06:25.320087,22.54,2496.98,0,0
USER_1804,2026-02-12 06:30:25.320087,,1638.31,0,0
USER_2075,2026-02-17 11:17:25.320087,33.05,3281.73,0,0
USER_2775,2026-02-17 16:06:25.320087,82.5,1545.16,0,1
USER_1098,2026-02-21 06:16:25.320087,86.13,4102.26,0,0
USER_3640,2026-02-25 10:24:25.320087,119.6,3272.18,0,0
USER_4084,2026-03-09 00:54:25.320087,94.43,2375.2,0,0
USER_2413,2026-03-08 02:21:25.320087,69.5,3630.26,0,0
USER_2977,2026-03-03 02:32:25.320087,59.13,3172.66,0,1
USER_1356,2026-02-22 15:26:25.320087,7.24,182.62,0,0
USER_2663,2026-02-28 21:00:25.320087,113.44,2855.54,0,0
USER_4887,2026-03-11 11:43:25.320087,22.38,788.88,0,0
USER_3975,2026-03-08 21:40:25.320087,5.41,,0,0
USER_1010,2026-03-02 00:32:25.320087,42.28,2446.87,1,1
USER_1080,2026-02-19 17:11:25.320087,,1263.44,0,1
USER_4332,2026-03-08 09:58:25.320087,58.45,4602.12,0,0
USER_3053,2026-02-27 05:32:25.320087,110.94,1882.85,0,0
USER_4529,2026-02-21 06:30:25.320087,114.77,4075.76,0,0
USER_3420,2026-02-22 03:48:25.320087,34.68,4209.38,0,0
USER_3528,2026-02-21 16:41:25.320087,109.18,1760.72,0,0
USER_1221,2026-02-25 00:38:25.320087,108.18,314.43,0,1
USER_2940,2026-02-18 11:53:25.320087,52.92,1293.65,0,0
USER_4881,2026-02-11 19:58:25.320087,65.3,3825.54,0,0
USER_4152,2026-02-18 17:46:25.320087,6.37,1137.15,0,0
USER_2946,2026-03-06 08:03:25.320087,2.98,3428.03,0,0
USER_1514,2026-03-08 04:07:25.320087,18.92,1374.3,0,0
USER_4131,2026-03-07 00:47:25.320087,63.02,2798.48,0,0
USER_1220,2026-02-11 13:28:25.320087,56.85,3937.62,0,0
USER_3396,2026-02-14 13:41:25.320087,2.01,4706.17,0,0
USER_4632,2026-03-08 12:50:25.320087,13.81,923.15,0,0
USER_1227,2026-03-02 14:56:25.320087,50.62,2215.91,0,1
USER_3337,2026-02-13 21:02:25.320087,96.93,2983.39,0,0
USER_1292,2026-03-08 06:07:25.320087,65.16,293.55,0,0
USER_3857,2026-03-07 00:57:25.320087,82.7,3871.28,0,0
USER_4264,2026-02-28 19:56:25.320087,54.87,2145.64,0,0
USER_1955,2026-02-26 09:37:25.320087,45.84,2303.6,0,0
USER_2497,2026-03-01 00:48:25.320087,109.1,4987.34,0,0
USER_2280,2026-02-11 20:20:25.320087,99.6,1664.1,0,0
USER_2978,2026-03-03 22:52:25.320087,24.32,2566.22,1,0
USER_2529,2026-03-06 14:00:25.320087,97.82,4953.41,0,0
USER_1387,2026-02-28 20:27:25.320087,30.6,3115.23,0,0
USER_3662,2026-02-19 01:26:25.320087,5.17,2101.63,0,0
USER_4469,2026-02-24 08:34:25.320087,94.59,,0,0
USER_3413,2026-02-19 03:42:25.320087,18.85,132.47,0,0
USER_3705,2026-02-23 23:43:25.320087,34.28,2038.17,0,0
USER_3337,2026-03-04 14:32:25.320087,92.11,613.42,0,0
USER_4840,2026-02-14 13:14:25.320087,58.47,2388.64,0,0
USER_4380,2026-03-11 15:37:25.320087,83.23,1627.67,0,0
USER_4349,2026-03-04 22:39:25.320087,4.01,3397.15,0,0
USER_4535,2026-03-05 04:47:25.320087,40.62,4635.91,0,1
USER_1188,2026-02-28 08:08:25.320087,42.92,1308.77,0,0
USER_1917,2026-02-23 03:45:25.320087,29.74,4612.84,0,0
USER_2201,2026-02-25 17:52:25.320087,45.34,274.43,0,0
USER_4599,2026-02-24 08:37:25.320087,44.1,1194.77,0,0
USER_1923,2026-02-10 17:46:25.320087,113.32,,0,0
USER_4035,2026-03-03 07:24:25.320087,101.97,3589.02,0,0
USER_3422,2026-03-01 20:48:25.320087,98.64,2408.94,0,0
USER_2621,2026-02-21 16:29:25.320087,0.89,565.38,0,1
USER_1759,2026-02-13 10:29:25.320087,44.18,4465.03,0,0
USER_2477,2026-02-11 06:57:25.320087,19.15,980.49,0,0
USER_3264,2026-02-21 15:00:25.320087,37.09,1034.92,0,0
USER_2065,2026-03-06 17:53:25.320087,20.66,4596.67,0,0
USER_1193,2026-03-07 09:34:25.320087,9.25,2399.75,0,0
USER_2350,2026-02-16 14:51:25.320087,66.61,3606.24,0,0
USER_2396,2026-03-10 20:55:25.320087,91.29,2811.85,0,0
USER_2488,2026-02-24 10:04:25.320087,59.31,4550.73,0,0
USER_1162,2026-03-06 10:12:25.320087,34.79,4974.99,0,0
USER_1275,2026-03-10 22:45:25.320087,12.58,400.83,0,0
USER_1363,2026-02-24 18:16:25.320087,103.35,1409.84,0,0
USER_2665,2026-02-17 00:11:25.320087,76.83,2673.37,0,0
USER_3822,2026-02-16 15:38:25.320087,18.64,3687.22,1,0
USER_3527,2026-03-10 22:56:25.320087,35.99,2504.39,0,0
USER_3736,2026-03-01 17:25:25.320087,,,0,0
USER_3002,2026-02-20 12:21:25.320087,91.38,4096.46,0,0
USER_1459,2026-03-10 07:33:25.320087,79.83,704.03,0,0
USER_4336,2026-02-14 04:26:25.320087,11.64,2419.9,0,0
USER_3586,2026-03-11 02:25:25.320087,77.56,2252.29,0,0
USER_4021,2026-03-03 17:51:25.320087,73.43,2496.7,0,0
USER_4457,2026-03-03 14:31:25.320087,73.38,702.12,0,0
USER_3132,2026-03-07 19:47:25.320087,98.82,828.04,0,0
USER_2731,2026-02-19 14:51:25.320087,14.66,3495.96,0,0
USER_2339,2026-02-21 12:13:25.320087,3.64,1321.67,0,0
USER_3290,2026-02-22 20:04:25.320087,28.11,1274.86,0,0
USER_4540,2026-03-09 14:54:25.320087,13.64,2034.13,0,0
USER_3927,2026-02-18 01:01:25.320087,91.73,1403.86,0,0
USER_2365,2026-03-04 23:07:25.320087,9.86,4855.09,0,0
USER_4248,2026-02-26 18:38:25.320087,43.92,,0,0
USER_4201,2026-02-16 02:46:25.320087,107.87,3714.57,0,0
USER_1656,2026-02-25 01:15:25.320087,107.74,4550.37,0,0
USER_2106,2026-02-12 01:37:25.320087,43.31,492.41,0,0
USER_2383,2026-02-22 16:22:25.320087,72.79,2140.57,0,0
USER_3135,2026-03-09 12:14:25.320087,24.03,3029.53,0,0
USER_4603,2026-03-03 01:43:25.320087,9.75,3857.91,0,0
USER_1741,2026-02-12 19:38:25.320087,91.87,,0,0
USER_2995,2026-02-27 22:00:25.320087,1.37,3459.37,0,0
USER_4032,2026-02-28 18:20:25.320087,,4591.91,0,0
USER_4709,2026-02-14 16:50:25.320087,40.74,4910.02,0,0
USER_3518,2026-03-12 05:04:25.320087,16.31,3439.7,0,0
USER_2521,2026-02-23 22:12:25.320087,60.93,3576.25,0,0
USER_4578,2026-03-11 08:42:25.320087,116.73,,0,0
USER_4425,2026-02-19 15:59:25.320087,88.42,3899.82,0,0
USER_3463,2026-03-03 06:34:25.320087,91.33,4044.0,0,0
USER_4122,2026-02-15 00:16:25.320087,49.14,448.91,0,0
USER_2623,2026-02-25 22:59:25.320087,54.28,4920.81,0,0
USER_1681,2026-02-27 01:36:25.320087,101.31,2588.64,0,0
USER_4134,2026-02-14 19:20:25.320087,10.55,4312.48,1,0
USER_2112,2026-02-18 10:11:25.320087,7.05,4188.32,0,0
USER_2724,2026-02-22 05:23:25.320087,,3451.85,0,0
USER_4261,2026-02-28 12:29:25.320087,33.07,3222.03,0,0
USER_1898,2026-03-08 05:11:25.320087,119.92,4856.46,0,0
USER_1600,2026-02-18 03:23:25.320087,119.33,40.22,0,0
USER_4419,2026-02-16 09:11:25.320087,77.31,2671.46,0,0
USER_2867,2026-02-27 04:15:25.320087,55.81,3526.66,0,0
USER_4609,2026-02-22 20:52:25.320087,1.43,398.86,0,0
USER_2199,2026-02-13 16:43:25.320087,72.43,1927.42,0,0
USER_4435,2026-03-05 11:10:25.320087,11.19,3582.55,0,0
USER_3823,2026-03-10 00:34:25.320087,108.53,121.07,0,1
USER_3948,2026-03-05 02:01:25.320087,14.2,4579.13,0,0
USER_4978,2026-02-14 09:01:25.320087,,2339.11,0,1
USER_4625,2026-03-09 20:47:25.320087,86.55,939.75,0,0
USER_1482,2026-02-12 01:30:25.320087,18.77,2489.33,0,0
USER_3010,2026-02-14 03:34:25.320087,70.54,301.29,0,0
USER_2142,2026-02-21 23:58:25.320087,95.58,1485.63,0,0
USER_1168,2026-03-11 03:33:25.320087,0.77,4981.72,0,0
USER_4691,2026-02-21 07:05:25.320087,18.71,2658.28,1,0
USER_3021,2026-02-26 12:35:25.320087,21.78,418.35,0,0
USER_3194,2026-03-09 05:30:25.320087,66.71,3935.92,0,0
USER_4759,2026-02-24 15:10:25.320087,95.91,383.3,0,0
USER_4508,2026-03-01 14:46:25.320087,103.31,2213.94,1,0
USER_1438,2026-03-07 06:06:25.320087,8.01,,0,0
USER_3935,2026-02-14 03:11:25.320087,61.26,152.85,0,0
USER_4260,2026-02-22 08:59:25.320087,104.42,4742.87,0,0
USER_1159,2026-02-27 10:13:25.320087,9.0,1793.48,0,0
USER_1813,2026-02-14 18:13:25.320087,3.6,240.59,0,0
USER_4931,2026-02-25 08:59:25.320087,6.12,2644.57,0,0
USER_3449,2026-03-07 09:25:25.320087,111.81,3771.84,0,1
USER_1585,2026-03-01 00:14:25.320087,48.2,1382.04,0,0
USER_1863,2026-03-11 17:23:25.320087,7.7,2010.09,0,0
USER_2041,2026-03-08 18:47:25.320087,,4698.29,0,0
USER_1139,2026-02-14 08:02:25.320087,114.54,3583.26,0,0
USER_2138,2026-03-07 16:31:25.320087,50.44,4439.0,0,0
USER_1327,2026-03-09 03:32:25.320087,12.83,4854.15,0,0
USER_1224,2026-03-09 05:05:25.320087,89.34,81.36,1,0
USER_1557,2026-02-19 21:03:25.320087,7.67,2554.2,0,0
USER_3486,2026-03-06 22:05:25.320087,75.51,299.44,0,0
USER_2573,2026-03-08 10:25:25.320087,91.51,3445.03,0,0
USER_2741,2026-02-19 02:37:25.320087,25.89,308.84,0,1
USER_1385,2026-03-05 06:17:25.320087,,609.0,0,0
USER_1520,2026-02-17 07:31:25.320087,119.5,3160.61,0,0
USER_2276,2026-02-17 18:55:25.320087,43.38,259.92,0,0
USER_3667,2026-02-16 08:20:25.320087,115.66,4289.08,0,0
USER_4972,2026-03-11 08:47:25.320087,28.18,412.75,0,0
USER_2121,2026-03-08 22:03:25.320087,96.35,3502.21,0,0
USER_3834,2026-03-06 18:19:25.320087,89.03,4723.07,0,0
USER_4142,2026-02-10 13:48:25.320087,5.44,4220.43,0,1
USER_3598,2026-03-12 02:12:25.320087,31.48,2777.28,0,0
USER_2833,2026-02-20 10:06:25.320087,46.47,4356.11,0,1
USER_4984,2026-03-09 07:29:25.320087,2.25,4734.5,0,0
USER_1446,2026-02-19 13:28:25.320087,113.73,1800.44,0,0
USER_4161,2026-03-03 03:36:25.320087,25.91,4427.1,0,0
USER_4501,2026-02-15 09:45:25.320087,111.06,2570.0,0,1
USER_2242,2026-02-23 04:53:25.320087,53.07,4812.61,0,0
USER_1106,2026-02-17 22:35:25.320087,15.72,3783.97,0,0
USER_2499,2026-03-07 07:56:25.320087,51.67,1938.54,0,0
USER_3963,2026-02-13 06:15:25.320087,73.77,3432.0,0,0
USER_2477,2026-03-11 22:59:25.320087,57.22,2001.38,0,0
USER_1903,2026-02-15 21:54:25.320087,38.48,4002.32,0,0
USER_2631,2026-03-09 20:42:25.320087,97.83,4931.76,0,0
USER_4986,2026-03-04 15:40:25.320087,114.73,2913.58,0,0
USER_3591,2026-02-12 13:53:25.320087,11.88,13.3,0,0
USER_2149,2026-03-06 14:56:25.320087,66.15,1969.81,0,0
USER_2170,2026-03-01 15:47:25.320087,38.54,2317.12,0,0
USER_3327,2026-03-11 07:24:25.320087,89.74,4382.35,0,0
USER_1023,2026-03-03 14:47:25.320087,76.36,3815.47,0,0
USER_1951,2026-02-11 13:29:25.320087,3.81,590.17,0,0
USER_2744,2026-03-09 22:42:25.320087,76.4,1310.11,0,0
USER_3039,2026-02-13 04:16:25.320087,87.06,1389.48,0,1
USER_1119,2026-02-24 12:17:25.320087,92.59,2030.18,1,0
USER_4857,2026-02-16 20:44:25.320087,106.97,3412.52,0,0
USER_2675,2026-02-14 02:36:25.320087,113.47,3806.45,0,0
USER_2320,2026-02-15 03:46:25.320087,32.39,2180.31,0,0
USER_1854,2026-02-19 15:08:25.320087,79.54,4774.68,0,0
USER_2015,2026-02-28 16:35:25.320087,67.05,2970.04,0,0
USER_3991,2026-02-15 02:24:25.320087,98.65,2155.01,0,0
USER_4153,2026-03-09 19:54:25.320087,5.05,894.54,0,0
USER_1447,2026-02-17 08:04:25.320087,49.46,4452.43,1,0
USER_2935,2026-02-19 10:59:25.320087,41.44,4118.33,0,0
USER_2743,2026-02-25 09:47:25.320087,78.52,471.35,0,0
USER_1995,2026-02-13 16:09:25.320087,50.45,2580.95,0,0
USER_2942,2026-02-27 23:43:25.320087,47.54,3416.39,0,0
USER_4541,2026-03-04 14:26:25.320087,45.37,4575.34,0,0
USER_2446,2026-02-25 07:26:25.320087,99.18,518.51,0,0
USER_4616,2026-02-17 12:20:25.320087,58.26,4868.43,0,0
USER_4095,2026-03-01 13:29:25.320087,48.24,3820.59,0,0
USER_2084,2026-03-06 16:43:25.320087,103.96,2316.82,0,0
USER_4894,2026-02-17 08:57:25.320087,0.72,2099.98,0,0
USER_2724,2026-02-23 07:52:25.320087,38.59,1171.07,0,0
USER_3131,2026-02-20 00:03:25.320087,81.02,,0,0
USER_3272,2026-02-17 08:40:25.320087,12.99,2466.99,0,0
USER_4751,2026-02-22 00:25:25.320087,69.75,3123.2,0,0
USER_1185,2026-02-23 07:36:25.320087,54.18,1103.97,0,0
USER_3422,2026-03-08 11:45:25.320087,80.45,2091.51,0,0
USER_1071,2026-03-08 14:02:25.320087,63.93,1738.03,0,0
USER_1073,2026-02-24 12:25:25.320087,23.77,3876.69,0,0
USER_2920,2026-02-24 09:07:25.320087,16.36,2891.76,0,0
USER_2364,2026-03-05 18:25:25.320087,37.12,,0,0
USER_3200,2026-02-20 05:12:25.320087,113.15,2903.03,0,0
USER_3143,2026-02-13 06:36:25.320087,25.6,4923.96,0,0
USER_4636,2026-02-22 16:10:25.320087,55.62,833.84,0,0
USER_3492,2026-03-03 14:51:25.320087,114.04,1885.74,0,0
USER_4757,2026-03-06 04:22:25.320087,24.64,1124.57,0,0
USER_4181,2026-02-11 10:31:25.320087,,307.94,0,0
USER_2481,2026-02-25 07:15:25.320087,57.64,1174.23,0,0
USER_3875,2026-02-16 04:08:25.320087,13.05,3411.62,0,0
USER_4122,2026-02-20 15:28:25.320087,10.07,1384.58,0,0
USER_3424,2026-02-26 19:02:25.320087,36.65,3609.77,0,0
USER_1764,2026-03-04 13:54:25.320087,17.58,2235.18,0,0
USER_2096,2026-02-28 13:20:25.320087,51.48,1036.91,0,0
USER_1211,2026-03-06 09:05:25.320087,13.46,3958.7,0,0
USER_4503,2026-03-06 17:38:25.320087,70.7,,0,0
USER_1723,2026-02-22 15:46:25.320087,59.37,2290.68,0,0
USER_4834,2026-02-26 23:19:25.320087,71.31,2011.4,0,0
USER_4239,2026-02-21 18:52:25.320087,108.15,712.15,0,0
USER_3822,2026-02-12 07:01:25.320087,,,0,0
USER_3378,2026-03-09 11:57:25.320087,32.57,4235.61,0,0
USER_2765,2026-02-24 10:08:25.320087,69.12,1744.91,0,1
USER_1750,2026-02-16 23:13:25.320087,30.02,2475.71,0,0
USER_4858,2026-02-15 00:46:25.320087,8.45,2884.88,0,0
USER_2517,2026-03-09 01:46:25.320087,7.52,1044.77,0,0
USER_4214,2026-02-19 09:17:25.320087,8.42,1487.88,0,0
USER_4653,2026-03-09 17:12:25.320087,28.87,2495.76,0,0
USER_2468,2026-02-10 14:03:25.320087,87.71,1197.2,0,0
USER_3871,2026-02-25 10:43:25.320087,18.9,4064.03,0,0
USER_1393,2026-02-13 13:13:25.320087,31.3,2729.33,0,0
USER_1511,2026-02-21 12:57:25.320087,103.25,1815.91,0,0
USER_1685,2026-02-28 07:32:25.320087,52.71,1832.82,0,0
USER_4919,2026-03-05 17:06:25.320087,5.44,2615.73,0,0
USER_3668,2026-02-17 18:53:25.320087,30.06,2478.66,0,0
USER_2738,2026-03-01 23:18:25.320087,,,0,0
USER_2720,2026-03-09 01:02:25.320087,22.62,1599.44,0,0
USER_2826,2026-02-26 16:35:25.320087,116.05,1794.19,0,0
USER_4399,2026-03-07 11:44:25.320087,49.08,2064.05,0,0
USER_3651,2026-03-09 23:28:25.320087,47.77,2137.52,0,0
USER_2282,2026-02-20 11:31:25.320087,117.33,1155.65,0,0
USER_2857,2026-03-02 06:50:25.320087,66.1,3443.11,0,0
USER_4508,2026-03-03 03:44:25.320087,10.36,4521.04,0,0
USER_3765,2026-02-13 23:14:25.320087,53.5,2404.61,0,0
USER_4635,2026-02-19 06:18:25.320087,78.69,3809.2,0,1
USER_3396,2026-03-02 10:15:25.320087,68.64,2133.46,1,0
USER_4764,2026-02-14 16:27:25.320087,101.5,1813.75,0,0
USER_4886,2026-02-16 03:23:25.320087,115.56,1686.88,0,0
USER_3562,2026-02-17 23:26:25.320087,7.52,3728.43,0,0
USER_4520,2026-02-11 11:05:25.320087,31.01,1713.63,1,0
USER_3446,2026-02-21 18:30:25.320087,108.01,641.25,0,0
USER_4667,2026-02-11 23:46:25.320087,104.72,2716.06,0,0
USER_3261,2026-02-27 03:49:25.320087,2.43,4957.91,0,1
USER_4617,2026-02-15 12:35:25.320087,69.53,3220.86,0,0
USER_3609,2026-02-13 13:16:25.320087,38.68,3952.57,0,0
USER_2312,2026-03-09 12:56:25.320087,63.9,3144.59,0,0
USER_2864,2026-02-21 20:48:25.320087,26.79,3150.76,0,0
USER_4330,2026-03-09 17:01:25.320087,84.84,3635.48,0,0
USER_3305,2026-02-27 16:49:25.320087,,1300.44,0,0
USER_2411,2026-03-05 14:40:25.320087,77.23,2776.44,0,0
USER_2807,2026-03-09 16:36:25.320087,9.5,3369.05,0,0
USER_3741,2026-02-16 04:57:25.320087,115.57,4635.0,0,1
USER_2568,2026-03-09 01:44:25.320087,30.78,288.51,0,0
USER_4336,2026-02-26 18:42:25.320087,49.22,2511.87,0,0
USER_4384,2026-02-12 12:39:25.320087,46.02,800.99,0,0
USER_2063,2026-03-04 12:12:25.320087,71.72,545.18,0,0
USER_1997,2026-02-18 12:14:25.320087,13.18,4343.92,0,0
USER_3867,2026-02-26 20:33:25.320087,40.39,351.35,0,0
USER_3257,2026-03-04 20:27:25.320087,105.74,2042.75,0,0
USER_3319,2026-02-17 15:49:25.320087,48.03,580.61,0,0
USER_4207,2026-02-12 11:42:25.320087,28.89,825.08,0,0
USER_1598,2026-03-01 01:55:25.320087,108.42,3387.54,0,0
USER_2083,2026-02-13 06:24:25.320087,70.29,2506.43,0,0
USER_4581,2026-03-06 02:25:25.320087,50.25,2131.68,0,0
USER_4747,2026-03-12 00:24:25.320087,112.6,3469.21,0,0
USER_4586,2026-03-04 05:50:25.320087,83.94,951.66,0,0
